generation_time,project,bug_id,test_id,coverage
240,Closure,128,1,1.88
240,Closure,128,2,8.98
240,Closure,128,3,8.56
240,Closure,128,4,5.01
240,Closure,129,0,9.43
240,Closure,129,1,0.0
240,Closure,129,2,0.0
240,Closure,129,3,11.32
240,Closure,129,4,9.43
240,Closure,130,0,2.26
240,Closure,130,1,0.0
240,Closure,130,2,2.26
240,Closure,130,3,0.0
240,Closure,130,4,0.0
240,Closure,131,0,5.33
240,Closure,131,1,7.1
240,Closure,131,2,7.1
240,Closure,131,3,5.33
240,Closure,131,4,6.51
240,Closure,132,1,0.19
240,Closure,132,2,2.05
240,Closure,132,3,0.19
240,Closure,132,4,0.19
240,Closure,133,0,8.24
240,Closure,133,1,7.33
240,Closure,133,2,6.72
240,Closure,133,3,8.85
240,Closure,133,4,3.97
240,Closure,134,0,0.52
240,Closure,134,1,0.0
240,Closure,134,2,0.17
240,Closure,134,3,0.52
240,Closure,134,4,0.17
240,Closure,135,0,4.94
240,Closure,135,1,4.63
240,Closure,135,2,4.94
240,Closure,135,3,6.17
240,Closure,135,4,4.32
240,Closure,136,0,3.57
240,Closure,136,1,1.43
240,Closure,136,2,0.71
240,Closure,136,3,3.57
240,Closure,136,4,2.86
240,Closure,137,0,13.8
240,Closure,137,1,16.94
240,Closure,137,2,14.21
240,Closure,137,3,15.44
240,Closure,137,4,14.75
240,Closure,138,0,0.0
240,Closure,138,2,0.26
240,Closure,138,3,0.26
240,Closure,138,4,2.62
240,Closure,139,0,0.0
240,Closure,139,1,0.0
240,Closure,139,2,0.0
240,Closure,139,4,3.91
240,Closure,140,0,3.69
240,Closure,140,1,19.67
240,Closure,140,2,8.61
240,Closure,140,3,17.21
240,Closure,140,4,9.02
240,Closure,141,0,10.61
240,Closure,141,1,13.55
240,Closure,141,2,13.41
240,Closure,141,3,10.61
240,Closure,141,4,13.69
240,Closure,142,0,3.13
240,Closure,142,1,0.63
240,Closure,142,2,3.13
240,Closure,142,3,3.13
240,Closure,142,4,1.56
240,Closure,143,0,7.48
240,Closure,143,1,3.74
240,Closure,143,2,7.94
240,Closure,143,3,7.01
240,Closure,143,4,5.14
240,Closure,144,0,10.24
240,Closure,144,1,10.56
240,Closure,144,2,10.45
240,Closure,144,3,7.65
240,Closure,144,4,7.76
240,Closure,145,0,7.59
240,Closure,145,1,11.52
240,Closure,145,2,9.69
240,Closure,145,3,12.04
240,Closure,145,4,10.73
240,Closure,146,0,46.72
240,Closure,146,1,52.46
240,Closure,146,2,33.61
240,Closure,146,3,37.7
240,Closure,146,4,31.97
240,Closure,147,0,0.68
240,Closure,147,1,4.11
240,Closure,147,2,0.0
240,Closure,147,3,2.05
240,Closure,147,4,0.68
240,Closure,148,0,0.0
240,Closure,148,1,0.56
240,Closure,148,2,0.74
240,Closure,148,4,1.48
240,Closure,149,0,11.23
240,Closure,149,1,12.78
240,Closure,149,2,3.33
240,Closure,149,3,5.08
240,Closure,149,4,11.73
240,Closure,150,0,0.0
240,Closure,150,1,2.88
240,Closure,150,2,0.0
240,Closure,150,3,0.0
240,Closure,150,4,3.5
240,Closure,151,0,8.11
240,Closure,151,1,25.0
240,Closure,151,2,19.44
240,Closure,151,3,19.44
240,Closure,151,4,18.92
240,Closure,152,0,37.32
240,Closure,152,1,18.66
240,Closure,152,2,28.52
240,Closure,152,3,29.23
240,Closure,152,4,29.23
240,Closure,153,0,5.65
240,Closure,153,1,0.87
240,Closure,153,2,1.74
240,Closure,153,3,1.3
240,Closure,153,4,14.78
240,Closure,154,0,0.15
240,Closure,154,1,0.0
240,Closure,154,2,0.0
240,Closure,154,3,1.21
240,Closure,154,4,0.0
240,Closure,155,0,3.1
240,Closure,155,1,1.55
240,Closure,155,2,2.66
240,Closure,155,3,1.55
240,Closure,155,4,0.0
240,Closure,156,0,2.05
240,Closure,156,1,0.0
240,Closure,156,3,2.05
240,Closure,157,0,0.0
240,Closure,157,1,1.36
240,Closure,157,2,0.0
240,Closure,157,4,0.0
240,Closure,158,0,11.52
240,Closure,158,1,10.3
240,Closure,158,2,4.83
240,Closure,158,3,5.14
240,Closure,158,4,1.51
240,Closure,159,0,1.13
240,Closure,159,1,0.38
240,Closure,159,2,0.75
240,Closure,159,3,0.75
240,Closure,159,4,0.75
240,Closure,160,1,17.5
240,Closure,160,3,8.12
240,Closure,160,4,7.19
240,Closure,161,0,0.0
240,Closure,161,2,0.6
240,Closure,161,3,0.6
240,Closure,161,4,0.0
240,Closure,162,0,8.7
240,Closure,162,1,7.61
240,Closure,162,2,0.0
240,Closure,162,3,2.17
240,Closure,162,4,12.5
240,Closure,163,1,0.5
240,Closure,163,3,4.02
240,Closure,163,4,5.03
240,Closure,164,0,10.0
240,Closure,164,1,10.0
240,Closure,164,2,4.0
240,Closure,164,3,7.0
240,Closure,164,4,4.0
240,Closure,165,0,21.89
240,Closure,165,1,19.19
240,Closure,165,2,27.27
240,Closure,165,3,22.56
240,Closure,165,4,22.56
240,Closure,166,0,19.68
240,Closure,166,1,44.15
240,Closure,166,2,42.55
240,Closure,166,3,19.15
240,Closure,166,4,35.64
240,Closure,167,0,14.18
240,Closure,167,1,9.02
240,Closure,167,2,15.72
240,Closure,167,3,11.86
240,Closure,167,4,11.6
240,Closure,168,0,0.28
240,Closure,168,2,0.0
240,Closure,168,3,0.0
240,Closure,168,4,0.0
240,Closure,169,0,13.0
240,Closure,169,1,16.7
240,Closure,169,2,20.7
240,Closure,169,3,17.4
240,Closure,169,4,13.7
240,Closure,170,2,0.0
240,Closure,171,0,0.08
240,Closure,171,1,0.0
240,Closure,171,2,0.08
240,Closure,171,3,0.0
240,Closure,171,4,0.0
240,Closure,172,0,0.0
240,Closure,172,1,0.0
240,Closure,172,2,0.0
240,Closure,172,3,0.26
240,Closure,172,4,0.0
240,Closure,173,0,5.25
240,Closure,173,1,5.69
240,Closure,173,2,3.94
240,Closure,173,3,4.81
240,Closure,173,4,4.96
240,Closure,174,0,11.82
240,Closure,174,1,11.34
240,Closure,174,2,13.34
240,Closure,174,3,10.22
240,Closure,174,4,9.11
240,Closure,175,0,0.0
240,Closure,175,1,0.0
240,Closure,175,3,0.0
240,Closure,175,4,0.0
240,Closure,176,0,0.0
240,Closure,176,3,0.2
240,Closure,176,4,0.2
240,Codec,1,0,65.22
240,Codec,1,1,64.67
240,Codec,1,2,64.13
240,Codec,1,3,63.04
240,Codec,1,4,65.22
240,Codec,2,0,91.89
240,Codec,2,1,85.14
240,Codec,2,2,90.54
240,Codec,2,3,91.22
240,Codec,2,4,91.89
240,Codec,3,0,34.22
240,Codec,3,1,34.89
240,Codec,3,2,34.0
240,Codec,3,3,35.33
240,Codec,3,4,35.11
240,Codec,4,0,93.04
240,Codec,4,1,93.67
240,Codec,4,2,96.2
240,Codec,4,3,91.77
240,Codec,4,4,94.3
240,Codec,5,0,92.59
240,Codec,5,1,94.44
240,Codec,5,2,95.06
240,Codec,5,3,95.68
240,Codec,5,4,93.21
240,Codec,6,0,53.33
240,Codec,6,1,53.33
240,Codec,6,2,50.0
240,Codec,6,3,53.33
240,Codec,6,4,53.33
240,Codec,7,0,91.98
240,Codec,7,1,95.68
240,Codec,7,2,95.06
240,Codec,7,3,96.3
240,Codec,7,4,95.68
240,Codec,8,0,79.78
240,Codec,8,1,83.15
240,Codec,8,2,86.52
240,Codec,8,3,84.27
240,Codec,8,4,80.9
240,Codec,9,0,88.31
240,Codec,9,1,87.66
240,Codec,9,2,89.61
240,Codec,9,3,89.61
240,Codec,9,4,89.61
240,Codec,10,0,83.33
240,Codec,10,1,83.33
240,Codec,10,2,83.33
240,Codec,10,3,83.33
240,Codec,10,4,83.33
240,Codec,11,0,82.86
240,Codec,11,1,78.57
240,Codec,11,2,88.57
240,Codec,11,3,82.86
240,Codec,11,4,88.57
240,Codec,12,0,52.78
240,Codec,12,1,58.33
240,Codec,12,2,61.11
240,Codec,12,3,63.89
240,Codec,12,4,61.11
240,Codec,13,0,34.23
240,Codec,13,1,33.2
240,Codec,13,2,33.61
240,Codec,13,3,35.68
240,Codec,13,4,34.02
240,Codec,15,0,78.12
240,Codec,15,1,78.12
240,Codec,15,2,84.38
240,Codec,15,3,78.12
240,Codec,15,4,84.38
240,Codec,16,0,90.67
240,Codec,16,1,88.0
240,Codec,16,2,85.33
240,Codec,16,3,89.33
240,Codec,16,4,85.33
240,Collections,25,0,13.64
240,Collections,25,1,12.88
240,Collections,25,2,13.64
240,Collections,25,3,18.94
240,Collections,25,4,12.88
240,Collections,26,0,91.67
240,Collections,26,1,91.67
240,Collections,26,2,91.67
240,Collections,26,3,91.67
240,Collections,26,4,91.67
240,Collections,27,0,16.67
240,Collections,27,1,42.59
240,Collections,27,2,40.74
240,Collections,27,3,25.93
240,Collections,27,4,48.15
240,Collections,28,0,38.1
240,Collections,28,1,28.57
240,Collections,28,2,36.45
240,Collections,28,3,23.99
240,Collections,28,4,31.68
240,Compress,1,0,35.59
240,Compress,1,1,37.29
240,Compress,1,2,40.68
240,Compress,1,3,35.59
240,Compress,1,4,35.59
240,Compress,2,0,19.64
240,Compress,2,1,19.64
240,Compress,2,2,19.64
240,Compress,2,3,17.86
240,Compress,2,4,19.64
240,Compress,3,0,43.33
240,Compress,3,1,36.67
240,Compress,3,2,36.67
240,Compress,3,3,40.0
240,Compress,3,4,40.0
240,Compress,4,0,23.32
240,Compress,4,1,19.76
240,Compress,4,2,23.32
240,Compress,4,3,22.53
240,Compress,4,4,25.3
240,Compress,5,0,26.04
240,Compress,5,1,26.04
240,Compress,5,2,27.08
240,Compress,5,3,23.96
240,Compress,5,4,29.17
240,Compress,6,0,63.33
240,Compress,6,1,63.33
240,Compress,6,2,63.33
240,Compress,6,3,65.0
240,Compress,6,4,61.67
240,Compress,7,0,89.47
240,Compress,7,1,89.47
240,Compress,7,2,84.21
240,Compress,7,3,89.47
240,Compress,7,4,94.74
240,Compress,8,0,77.08
240,Compress,8,1,81.25
240,Compress,8,2,79.17
240,Compress,8,3,66.67
240,Compress,8,4,70.83
240,Compress,9,0,45.24
240,Compress,9,1,45.24
240,Compress,9,2,38.1
240,Compress,9,3,28.57
240,Compress,9,4,35.71
240,Compress,10,0,0.88
240,Compress,10,1,0.88
240,Compress,10,2,0.88
240,Compress,10,3,0.88
240,Compress,10,4,0.88
240,Compress,11,0,56.25
240,Compress,11,1,54.17
240,Compress,11,2,56.25
240,Compress,11,3,47.92
240,Compress,11,4,56.25
240,Compress,12,0,19.09
240,Compress,12,1,19.09
240,Compress,12,2,19.09
240,Compress,12,3,19.09
240,Compress,12,4,19.09
240,Compress,13,0,53.64
240,Compress,13,1,65.45
240,Compress,13,2,50.0
240,Compress,13,3,38.18
240,Compress,13,4,48.18
240,Compress,14,0,70.97
240,Compress,14,1,54.84
240,Compress,14,2,48.39
240,Compress,14,3,74.19
240,Compress,14,4,48.39
240,Compress,15,0,45.45
240,Compress,15,1,70.0
240,Compress,15,2,53.64
240,Compress,15,3,57.27
240,Compress,15,4,59.09
240,Compress,16,0,46.0
240,Compress,16,1,48.0
240,Compress,16,2,46.0
240,Compress,16,3,46.0
240,Compress,16,4,42.0
240,Compress,17,0,40.68
240,Compress,17,1,33.05
240,Compress,17,2,41.53
240,Compress,17,3,40.68
240,Compress,17,4,38.98
240,Compress,18,0,45.35
240,Compress,18,1,46.51
240,Compress,18,2,46.51
240,Compress,18,3,54.65
240,Compress,18,4,45.35
240,Compress,19,0,41.67
240,Compress,19,1,53.33
240,Compress,19,2,41.67
240,Compress,19,3,46.67
240,Compress,19,4,50.0
240,Compress,20,0,23.68
240,Compress,20,1,23.68
240,Compress,20,2,29.82
240,Compress,20,3,30.7
240,Compress,20,4,24.56
240,Compress,21,0,0.0
240,Compress,21,1,0.0
240,Compress,21,2,0.0
240,Compress,21,3,0.0
240,Compress,21,4,0.0
240,Compress,22,0,1.51
240,Compress,22,1,1.51
240,Compress,22,2,1.51
240,Compress,22,3,1.51
240,Compress,22,4,1.51
240,Compress,23,0,20.59
240,Compress,23,1,14.71
240,Compress,23,2,8.82
240,Compress,23,3,20.59
240,Compress,23,4,17.65
240,Compress,25,0,11.11
240,Compress,25,1,11.11
240,Compress,25,2,8.73
240,Compress,25,3,10.32
240,Compress,25,4,10.32
240,Compress,26,0,50.0
240,Compress,26,1,50.0
240,Compress,26,2,50.0
240,Compress,26,3,50.0
240,Compress,26,4,50.0
240,Compress,27,3,50.88
240,Compress,28,0,20.16
240,Compress,28,1,26.61
240,Compress,28,2,25.0
240,Compress,28,3,20.16
240,Compress,28,4,24.19
240,Compress,29,0,18.67
240,Compress,29,1,18.79
240,Compress,29,2,17.55
240,Compress,29,3,18.9
240,Compress,29,4,17.55
240,Compress,30,0,1.5
240,Compress,30,1,1.5
240,Compress,30,2,1.5
240,Compress,30,3,1.5
240,Compress,30,4,1.5
240,Compress,31,0,43.86
240,Compress,31,1,57.02
240,Compress,31,2,44.74
240,Compress,31,3,42.98
240,Compress,31,4,36.84
240,Compress,32,0,26.98
240,Compress,32,1,25.4
240,Compress,32,2,20.63
240,Compress,32,3,25.4
240,Compress,32,4,25.4
240,Compress,33,0,44.87
240,Compress,33,1,39.74
240,Compress,33,2,47.44
240,Compress,33,3,41.03
240,Compress,33,4,41.03
240,Compress,34,0,71.43
240,Compress,34,1,85.71
240,Compress,34,2,85.71
240,Compress,34,3,85.71
240,Compress,34,4,85.71
240,Compress,35,0,40.38
240,Compress,35,1,37.5
240,Compress,35,2,30.77
240,Compress,35,3,36.54
240,Compress,35,4,41.35
240,Compress,36,0,1.31
240,Compress,36,1,1.31
240,Compress,36,2,1.31
240,Compress,36,3,1.31
240,Compress,36,4,1.31
240,Compress,37,0,24.03
240,Compress,37,1,27.27
240,Compress,37,2,27.27
240,Compress,37,3,28.57
240,Compress,37,4,21.43
240,Compress,38,0,38.1
240,Compress,38,1,38.1
240,Compress,38,2,36.05
240,Compress,38,3,35.37
240,Compress,38,4,31.29
240,Compress,39,0,66.67
240,Compress,39,1,80.95
240,Compress,39,2,66.67
240,Compress,39,3,73.81
240,Compress,39,4,66.67
240,Compress,40,0,45.45
240,Compress,40,1,45.45
240,Compress,40,2,45.45
240,Compress,40,3,45.45
240,Compress,40,4,45.45
240,Compress,41,0,11.92
240,Compress,41,1,10.77
240,Compress,41,2,10.77
240,Compress,41,3,9.23
240,Compress,41,4,11.15
240,Compress,42,0,54.55
240,Compress,42,1,52.27
240,Compress,42,2,53.79
240,Compress,42,3,61.36
240,Compress,42,4,44.7
240,Compress,43,0,22.67
240,Compress,43,1,23.33
240,Compress,43,2,18.67
240,Compress,43,3,21.33
240,Compress,43,4,22.33
240,Compress,44,0,10.0
240,Compress,44,1,10.0
240,Compress,44,2,10.0
240,Compress,44,3,10.0
240,Compress,44,4,10.0
240,Compress,46,0,74.49
240,Compress,46,1,72.45
240,Compress,46,2,74.49
240,Compress,46,3,69.39
240,Compress,46,4,70.41
240,Compress,47,0,12.8
240,Compress,47,1,10.03
240,Compress,47,2,9.69
240,Compress,47,3,11.07
240,Compress,47,4,9.69
240,Csv,1,0,23.08
240,Csv,1,1,19.23
240,Csv,1,2,7.69
240,Csv,1,3,23.08
240,Csv,1,4,7.69
240,Csv,2,0,37.5
240,Csv,2,1,37.5
240,Csv,2,2,37.5
240,Csv,2,3,37.5
240,Csv,2,4,37.5
240,Csv,3,0,48.08
240,Csv,3,1,48.08
240,Csv,3,2,73.08
240,Csv,3,3,53.85
240,Csv,3,4,51.92
240,Csv,4,0,51.92
240,Csv,4,1,30.77
240,Csv,4,2,42.31
240,Csv,4,3,42.31
240,Csv,4,4,28.85
240,Csv,5,0,49.57
240,Csv,5,1,43.59
240,Csv,5,2,33.33
240,Csv,5,3,47.86
240,Csv,5,4,31.62
240,Csv,6,0,30.0
240,Csv,6,1,30.0
240,Csv,6,2,30.0
240,Csv,6,3,30.0
240,Csv,6,4,30.0
240,Csv,7,0,44.23
240,Csv,7,1,42.31
240,Csv,7,2,50.0
240,Csv,7,3,30.77
240,Csv,7,4,26.92
240,Csv,8,0,65.0
240,Csv,8,1,71.43
240,Csv,8,2,67.86
240,Csv,8,3,67.86
240,Csv,8,4,65.0
240,Csv,9,0,29.17
240,Csv,9,1,29.17
240,Csv,9,2,29.17
240,Csv,9,3,29.17
240,Csv,9,4,25.0
240,Csv,10,0,48.74
240,Csv,10,1,47.06
240,Csv,10,2,47.06
240,Csv,10,3,40.34
240,Csv,10,4,36.97
240,Csv,11,0,24.19
240,Csv,11,1,20.97
240,Csv,11,2,24.19
240,Csv,11,3,24.19
240,Csv,11,4,30.65
240,Csv,12,0,63.57
240,Csv,12,1,66.43
240,Csv,12,2,69.29
240,Csv,12,3,69.29
240,Csv,12,4,55.71
240,Csv,13,0,55.33
240,Csv,13,1,51.55
240,Csv,13,2,68.04
240,Csv,13,3,62.54
240,Csv,13,4,44.67
240,Csv,14,0,61.07
240,Csv,14,1,65.36
240,Csv,14,2,59.64
240,Csv,14,3,62.86
240,Csv,14,4,63.57
240,Csv,15,0,56.88
240,Csv,15,1,59.11
240,Csv,15,2,52.42
240,Csv,15,3,57.25
240,Csv,15,4,50.19
240,Csv,16,0,27.94
240,Csv,16,1,44.12
240,Csv,16,2,42.65
240,Csv,16,3,42.65
240,Csv,16,4,42.65
240,Gson,1,0,11.36
240,Gson,1,1,2.27
240,Gson,1,2,0.0
240,Gson,1,3,11.36
240,Gson,1,4,11.36
240,Gson,2,0,18.75
240,Gson,2,1,29.69
240,Gson,2,2,29.17
240,Gson,2,3,27.6
240,Gson,2,4,21.35
240,Gson,3,0,38.89
240,Gson,3,1,55.56
240,Gson,3,2,38.89
240,Gson,3,3,38.89
240,Gson,3,4,38.89
240,Gson,4,0,0.54
240,Gson,4,1,0.54
240,Gson,4,2,0.54
240,Gson,4,3,0.54
240,Gson,4,4,0.54
240,Gson,5,0,0.0
240,Gson,5,1,0.0
240,Gson,5,2,0.0
240,Gson,5,3,0.0
240,Gson,5,4,0.0
240,Gson,6,0,12.5
240,Gson,6,1,12.5
240,Gson,6,2,12.5
240,Gson,6,3,12.5
240,Gson,6,4,12.5
240,Gson,7,0,26.0
240,Gson,7,1,26.83
240,Gson,7,2,36.69
240,Gson,7,3,35.85
240,Gson,7,4,30.19
240,Gson,8,0,0.0
240,Gson,8,1,0.0
240,Gson,8,2,0.0
240,Gson,8,3,0.0
240,Gson,8,4,0.0
240,Gson,9,0,0.59
240,Gson,9,1,0.59
240,Gson,9,2,0.59
240,Gson,9,3,0.59
240,Gson,9,4,0.59
240,Gson,10,0,56.67
240,Gson,10,1,55.0
240,Gson,10,2,58.33
240,Gson,10,3,58.33
240,Gson,10,4,58.33
240,Gson,11,0,27.04
240,Gson,11,1,22.45
240,Gson,11,2,21.43
240,Gson,11,3,22.96
240,Gson,11,4,20.92
240,Gson,12,0,45.56
240,Gson,12,1,43.33
240,Gson,12,2,57.78
240,Gson,12,3,28.89
240,Gson,12,4,56.67
240,Gson,13,0,0.2
240,Gson,13,1,0.2
240,Gson,13,2,0.2
240,Gson,13,3,0.2
240,Gson,13,4,0.2
240,Gson,14,0,56.7
240,Gson,14,1,40.21
240,Gson,14,2,34.54
240,Gson,14,3,44.33
240,Gson,14,4,51.55
240,Gson,15,0,2.13
240,Gson,15,1,2.13
240,Gson,15,2,2.13
240,Gson,15,3,2.13
240,Gson,15,4,2.13
240,Gson,16,0,51.02
240,Gson,16,1,50.51
240,Gson,16,2,53.06
240,Gson,16,3,44.39
240,Gson,16,4,45.92
240,Gson,17,0,25.0
240,Gson,17,1,25.0
240,Gson,17,2,25.0
240,Gson,17,3,25.0
240,Gson,17,4,25.0
240,Gson,18,0,60.1
240,Gson,18,1,62.12
240,Gson,18,2,50.51
240,Gson,18,3,56.57
240,Gson,18,4,53.54
240,JacksonCore,1,0,41.32
240,JacksonCore,1,1,35.54
240,JacksonCore,1,2,40.5
240,JacksonCore,1,3,42.56
240,JacksonCore,1,4,38.84
240,JacksonCore,2,0,4.55
240,JacksonCore,2,1,4.08
240,JacksonCore,2,2,2.8
240,JacksonCore,2,3,7.76
240,JacksonCore,2,4,5.31
240,JacksonCore,3,0,7.19
240,JacksonCore,3,1,8.56
240,JacksonCore,3,2,8.37
240,JacksonCore,3,3,2.07
240,JacksonCore,3,4,0.1
240,JacksonCore,4,0,53.73
240,JacksonCore,4,1,71.64
240,JacksonCore,4,2,75.37
240,JacksonCore,4,3,65.67
240,JacksonCore,4,4,73.88
240,JacksonCore,5,0,58.06
240,JacksonCore,5,1,59.68
240,JacksonCore,5,2,59.68
240,JacksonCore,5,3,51.61
240,JacksonCore,5,4,66.13
240,JacksonCore,6,0,50.0
240,JacksonCore,6,1,50.0
240,JacksonCore,6,2,50.0
240,JacksonCore,6,3,51.43
240,JacksonCore,6,4,52.86
240,JacksonCore,7,0,5.88
240,JacksonCore,7,1,5.88
240,JacksonCore,7,2,5.88
240,JacksonCore,7,3,5.88
240,JacksonCore,7,4,5.88
240,JacksonCore,8,0,63.57
240,JacksonCore,8,1,71.43
240,JacksonCore,8,2,71.43
240,JacksonCore,8,3,76.43
240,JacksonCore,8,4,64.29
240,JacksonCore,9,0,4.89
240,JacksonCore,9,1,5.07
240,JacksonCore,9,2,5.29
240,JacksonCore,9,3,8.64
240,JacksonCore,9,4,5.69
240,JacksonCore,10,0,3.38
240,JacksonCore,10,1,5.64
240,JacksonCore,10,2,11.28
240,JacksonCore,10,3,4.14
240,JacksonCore,10,4,7.89
240,JacksonCore,11,0,11.57
240,JacksonCore,11,1,9.7
240,JacksonCore,11,2,13.43
240,JacksonCore,11,3,10.07
240,JacksonCore,11,4,8.21
240,JacksonCore,12,0,3.36
240,JacksonCore,12,1,5.0
240,JacksonCore,12,2,6.28
240,JacksonCore,12,3,5.13
240,JacksonCore,12,4,3.36
240,JacksonCore,13,0,71.43
240,JacksonCore,13,1,78.57
240,JacksonCore,13,2,71.43
240,JacksonCore,13,3,78.57
240,JacksonCore,13,4,71.43
240,JacksonCore,14,0,77.27
240,JacksonCore,14,1,81.82
240,JacksonCore,14,2,86.36
240,JacksonCore,14,3,90.91
240,JacksonCore,14,4,77.27
240,JacksonCore,15,0,8.92
240,JacksonCore,15,1,5.95
240,JacksonCore,15,2,6.69
240,JacksonCore,15,3,7.81
240,JacksonCore,15,4,9.29
240,JacksonCore,16,0,76.92
240,JacksonCore,16,1,46.15
240,JacksonCore,16,2,53.85
240,JacksonCore,16,3,0.0
240,JacksonCore,16,4,38.46
240,JacksonCore,17,0,27.91
240,JacksonCore,17,1,26.99
240,JacksonCore,17,2,6.84
240,JacksonCore,17,3,9.61
240,JacksonCore,17,4,30.31
240,JacksonCore,18,0,25.05
240,JacksonCore,18,1,15.25
240,JacksonCore,18,2,14.7
240,JacksonCore,18,3,25.23
240,JacksonCore,18,4,15.9
240,JacksonCore,19,0,2.52
240,JacksonCore,19,1,5.31
240,JacksonCore,19,2,7.44
240,JacksonCore,19,3,3.99
240,JacksonCore,19,4,6.91
240,JacksonCore,20,0,25.74
240,JacksonCore,20,1,22.77
240,JacksonCore,20,2,25.74
240,JacksonCore,20,3,27.72
240,JacksonCore,20,4,25.74
240,JacksonCore,21,0,5.9
240,JacksonCore,21,1,8.49
240,JacksonCore,21,3,7.38
240,JacksonCore,21,4,6.64
240,JacksonCore,22,0,6.01
240,JacksonCore,22,1,10.6
240,JacksonCore,22,2,6.01
240,JacksonCore,22,3,6.01
240,JacksonCore,22,4,0.35
240,JacksonCore,23,0,71.43
240,JacksonCore,23,1,71.43
240,JacksonCore,23,2,69.05
240,JacksonCore,23,3,76.19
240,JacksonCore,23,4,69.05
240,JacksonCore,24,0,22.38
240,JacksonCore,24,1,20.92
240,JacksonCore,24,2,18.98
240,JacksonCore,24,3,23.84
240,JacksonCore,24,4,25.79
240,JacksonCore,25,0,4.24
240,JacksonCore,25,1,5.72
240,JacksonCore,25,2,5.26
240,JacksonCore,25,3,6.73
240,JacksonCore,25,4,2.58
240,JacksonCore,26,0,0.0
240,JacksonCore,26,1,4.42
240,JacksonCore,26,2,1.26
240,JacksonCore,26,3,0.42
240,JacksonCore,26,4,0.74
240,JacksonDatabind,1,0,10.58
240,JacksonDatabind,1,1,8.65
240,JacksonDatabind,1,2,0.0
240,JacksonDatabind,1,3,0.0
240,JacksonDatabind,1,4,0.0
240,JacksonDatabind,2,0,18.18
240,JacksonDatabind,2,1,2.92
240,JacksonDatabind,2,2,34.09
240,JacksonDatabind,2,3,0.65
240,JacksonDatabind,2,4,0.0
240,JacksonDatabind,3,0,0.0
240,JacksonDatabind,3,1,0.0
240,JacksonDatabind,3,2,0.0
240,JacksonDatabind,3,3,0.0
240,JacksonDatabind,3,4,8.33
240,JacksonDatabind,4,0,2.78
240,JacksonDatabind,4,1,0.0
240,JacksonDatabind,4,2,2.78
240,JacksonDatabind,4,3,0.0
240,JacksonDatabind,4,4,2.78
240,JacksonDatabind,5,0,36.5
240,JacksonDatabind,5,1,49.27
240,JacksonDatabind,5,2,42.7
240,JacksonDatabind,5,3,38.69
240,JacksonDatabind,5,4,29.56
240,JacksonDatabind,6,0,21.7
240,JacksonDatabind,6,1,36.79
240,JacksonDatabind,6,2,11.32
240,JacksonDatabind,6,3,4.72
240,JacksonDatabind,6,4,2.83
240,JacksonDatabind,7,0,29.62
240,JacksonDatabind,7,1,4.46
240,JacksonDatabind,7,2,10.19
240,JacksonDatabind,7,3,4.78
240,JacksonDatabind,7,4,0.64
240,JacksonDatabind,8,0,8.33
240,JacksonDatabind,8,1,13.89
240,JacksonDatabind,8,2,16.67
240,JacksonDatabind,8,3,5.56
240,JacksonDatabind,8,4,11.11
240,JacksonDatabind,9,0,0.0
240,JacksonDatabind,9,1,50.0
240,JacksonDatabind,9,2,0.0
240,JacksonDatabind,9,3,0.0
240,JacksonDatabind,9,4,0.0
240,JacksonDatabind,10,0,1.16
240,JacksonDatabind,10,1,6.98
240,JacksonDatabind,10,2,31.98
240,JacksonDatabind,10,3,6.4
240,JacksonDatabind,10,4,33.72
240,JacksonDatabind,11,0,17.17
240,JacksonDatabind,11,1,7.58
240,JacksonDatabind,11,2,13.13
240,JacksonDatabind,11,3,16.67
240,JacksonDatabind,11,4,11.62
240,JacksonDatabind,12,0,0.0
240,JacksonDatabind,12,1,12.33
240,JacksonDatabind,12,2,0.0
240,JacksonDatabind,12,3,12.33
240,JacksonDatabind,12,4,12.33
240,JacksonDatabind,13,0,6.94
240,JacksonDatabind,13,1,1.39
240,JacksonDatabind,13,2,0.0
240,JacksonDatabind,13,3,5.56
240,JacksonDatabind,13,4,1.39
240,JacksonDatabind,14,0,11.04
240,JacksonDatabind,14,1,0.0
240,JacksonDatabind,14,2,1.3
240,JacksonDatabind,14,3,0.65
240,JacksonDatabind,14,4,0.0
240,JacksonDatabind,15,0,21.66
240,JacksonDatabind,15,1,5.47
240,JacksonDatabind,15,2,4.05
240,JacksonDatabind,15,3,23.08
240,JacksonDatabind,15,4,20.65
240,JacksonDatabind,16,0,8.33
240,JacksonDatabind,16,1,13.89
240,JacksonDatabind,16,2,8.33
240,JacksonDatabind,16,3,13.89
240,JacksonDatabind,16,4,27.78
240,JacksonDatabind,17,0,11.98
240,JacksonDatabind,17,1,10.42
240,JacksonDatabind,17,2,12.5
240,JacksonDatabind,17,3,11.98
240,JacksonDatabind,17,4,19.79
240,JacksonDatabind,18,0,18.18
240,JacksonDatabind,18,1,0.0
240,JacksonDatabind,18,2,3.64
240,JacksonDatabind,18,3,18.18
240,JacksonDatabind,18,4,3.64
240,JacksonDatabind,19,0,1.72
240,JacksonDatabind,19,1,10.34
240,JacksonDatabind,19,2,6.47
240,JacksonDatabind,19,3,18.53
240,JacksonDatabind,19,4,9.05
240,JacksonDatabind,20,0,21.43
240,JacksonDatabind,20,1,23.81
