generation_time,project,bug_id,test_id,coverage
30,Closure,4,2,0.0
30,Closure,4,3,2.33
30,Closure,5,0,0.0
30,Closure,6,0,0.0
30,Closure,6,1,0.0
30,Closure,6,3,0.0
30,Closure,6,4,0.0
30,Closure,7,0,2.11
30,Closure,7,1,2.11
30,Closure,7,2,0.0
30,Closure,8,0,1.92
30,Closure,8,4,0.0
30,Closure,9,0,11.9
30,Closure,9,1,19.05
30,Closure,9,2,16.67
30,Closure,9,3,7.14
30,Closure,9,4,2.38
30,Closure,10,0,4.38
30,Closure,10,1,3.7
30,Closure,10,2,14.11
30,Closure,10,3,8.75
30,Closure,10,4,8.95
30,Closure,11,0,0.0
30,Closure,11,2,0.0
30,Closure,11,4,0.0
30,Closure,12,0,0.0
30,Closure,12,3,0.0
30,Closure,12,4,0.0
30,Closure,14,0,1.09
30,Closure,14,1,2.9
30,Closure,14,2,3.26
30,Closure,14,3,0.36
30,Closure,14,4,0.0
30,Closure,15,0,0.0
30,Closure,15,1,0.0
30,Closure,15,3,0.0
30,Closure,16,0,0.0
30,Closure,17,1,0.15
30,Closure,17,3,0.0
30,Closure,17,4,0.0
30,Closure,18,0,15.14
30,Closure,18,1,10.1
30,Closure,18,2,17.55
30,Closure,18,3,9.86
30,Closure,18,4,0.0
30,Closure,19,0,12.77
30,Closure,19,1,1.06
30,Closure,19,3,0.0
30,Closure,19,4,3.19
30,Closure,20,0,0.95
30,Closure,20,1,0.0
30,Closure,20,3,0.0
30,Closure,21,0,0.0
30,Closure,22,0,27.78
30,Closure,22,1,0.0
30,Closure,22,2,4.17
30,Closure,23,2,0.0
30,Closure,24,1,12.5
30,Closure,24,3,12.5
30,Closure,25,1,0.25
30,Closure,25,3,0.25
30,Closure,25,4,0.5
30,Closure,26,0,5.0
30,Closure,26,1,2.5
30,Closure,26,2,5.0
30,Closure,26,3,10.0
30,Closure,26,4,5.0
30,Closure,27,0,41.67
30,Closure,27,1,46.67
30,Closure,27,2,36.67
30,Closure,27,3,55.0
30,Closure,27,4,43.33
30,Closure,28,1,50.0
30,Closure,28,2,0.0
30,Closure,28,3,50.0
30,Closure,28,4,50.0
30,Closure,29,0,0.0
30,Closure,29,4,0.0
30,Closure,30,0,0.45
30,Closure,30,1,0.0
