initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,240,Lang,26,2,180,69.74
RD,240,Lang,26,3,180,66.67
RD,240,Lang,26,4,180,70.18
RD,240,Lang,27,0,180,19.03
RD,240,Lang,27,1,180,19.89
RD,240,Lang,27,2,180,7.39
RD,240,Lang,27,3,180,17.33
RD,240,Lang,27,4,180,20.45
RD,240,Lang,28,0,180,7.14
RD,240,Lang,28,1,180,7.14
RD,240,Lang,28,2,180,7.14
RD,240,Lang,28,3,180,7.14
RD,240,Lang,28,4,180,7.14
RD,240,Lang,29,0,180,76.0
RD,240,Lang,29,1,180,74.0
RD,240,Lang,29,2,180,74.0
RD,240,Lang,29,3,180,70.0
RD,240,Lang,29,4,180,80.0
RD,240,Lang,30,0,180,20.19
RD,240,Lang,30,1,180,23.13
RD,240,Lang,30,2,180,8.82
RD,240,Lang,30,3,180,22.94
RD,240,Lang,30,4,180,19.43
RD,240,Lang,31,0,180,13.59
RD,240,Lang,31,1,180,14.55
RD,240,Lang,31,3,180,18.37
RD,240,Lang,31,4,180,15.5
RD,240,Lang,32,0,180,70.93
RD,240,Lang,32,1,180,55.81
RD,240,Lang,32,2,180,53.49
RD,240,Lang,32,3,180,58.14
RD,240,Lang,32,4,180,54.65
RD,240,Lang,33,0,180,31.02
RD,240,Lang,33,1,180,41.2
RD,240,Lang,33,2,180,34.26
RD,240,Lang,33,3,180,32.41
RD,240,Lang,33,4,180,33.33
RD,240,Lang,34,1,180,70.37
RD,240,Lang,34,2,180,66.67
RD,240,Lang,34,4,180,58.8
RD,240,Lang,35,0,180,53.97
RD,240,Lang,35,1,180,41.81
RD,240,Lang,35,2,180,65.01
RD,240,Lang,35,3,180,64.52
RD,240,Lang,35,4,180,45.91
RD,240,Lang,36,0,180,18.6
RD,240,Lang,36,1,180,7.56
RD,240,Lang,36,2,180,18.31
RD,240,Lang,36,3,180,18.02
RD,240,Lang,36,4,180,19.19
RD,240,Lang,37,0,180,53.86
RD,240,Lang,37,1,180,51.74
RD,240,Lang,37,2,180,52.49
RD,240,Lang,37,3,180,50.37
RD,240,Lang,37,4,180,57.09
RD,240,Lang,38,0,180,46.49
RD,240,Lang,38,1,180,66.23
RD,240,Lang,38,2,180,63.16
RD,240,Lang,38,3,180,60.53
RD,240,Lang,38,4,180,66.23
RD,240,Lang,39,0,180,24.08
RD,240,Lang,39,1,180,44.68
RD,240,Lang,39,2,180,19.4
RD,240,Lang,39,3,180,41.69
RD,240,Lang,39,4,180,43.18
RD,240,Lang,40,0,180,20.86
RD,240,Lang,40,1,180,20.26
RD,240,Lang,40,2,180,49.65
RD,240,Lang,40,3,180,37.31
RD,240,Lang,40,4,180,19.16
RD,240,Lang,41,0,180,31.31
RD,240,Lang,41,1,180,43.94
RD,240,Lang,41,2,180,29.29
RD,240,Lang,41,3,180,31.82
RD,240,Lang,41,4,180,24.75
RD,240,Lang,42,0,180,51.56
RD,240,Lang,42,1,180,81.25
RD,240,Lang,42,2,180,75.0
RD,240,Lang,42,3,180,82.81
RD,240,Lang,42,4,180,84.38
RD,240,Lang,44,0,180,7.41
RD,240,Lang,44,1,180,18.52
RD,240,Lang,44,2,180,7.41
RD,240,Lang,44,3,180,7.41
RD,240,Lang,44,4,180,7.41
RD,240,Lang,45,0,180,8.82
RD,240,Lang,45,1,180,6.86
RD,240,Lang,45,2,180,7.84
RD,240,Lang,45,3,180,6.86
RD,240,Lang,45,4,180,19.61
RD,240,Lang,46,0,180,48.6
RD,240,Lang,46,1,180,48.6
RD,240,Lang,46,2,180,48.6
RD,240,Lang,46,3,180,48.6
RD,240,Lang,46,4,180,48.6
RD,240,Lang,47,0,180,11.59
RD,240,Lang,47,2,180,0.0
RD,240,Lang,47,4,180,48.78
RD,240,Lang,48,0,180,47.25
RD,240,Lang,48,1,180,61.01
RD,240,Lang,48,2,180,67.89
RD,240,Lang,48,3,180,41.74
RD,240,Lang,48,4,180,49.54
RD,240,Lang,49,0,180,78.8
RD,240,Lang,49,1,180,78.26
RD,240,Lang,49,2,180,72.28
RD,240,Lang,49,3,180,74.46
RD,240,Lang,49,4,180,79.89
RD,240,Lang,50,0,180,67.67
RD,240,Lang,50,1,180,68.1
RD,240,Lang,50,2,180,67.67
RD,240,Lang,50,3,180,70.26
RD,240,Lang,50,4,180,68.1
RD,240,Lang,51,0,180,23.58
RD,240,Lang,51,1,180,25.94
RD,240,Lang,51,2,180,41.98
RD,240,Lang,51,3,180,26.42
RD,240,Lang,51,4,180,0.47
RD,240,Lang,52,0,180,48.81
RD,240,Lang,52,1,180,48.81
RD,240,Lang,52,3,180,48.81
RD,240,Lang,52,4,180,48.81
RD,240,Lang,53,0,180,64.57
RD,240,Lang,53,1,180,67.43
RD,240,Lang,53,2,180,66.29
RD,240,Lang,53,3,180,68.57
RD,240,Lang,53,4,180,64.0
RD,240,Lang,54,0,180,40.62
RD,240,Lang,54,1,180,40.62
RD,240,Lang,54,2,180,40.62
RD,240,Lang,54,3,180,40.62
RD,240,Lang,54,4,180,40.62
RD,240,Lang,55,0,180,96.15
RD,240,Lang,55,1,180,96.15
RD,240,Lang,55,3,180,96.15
RD,240,Lang,55,4,180,38.46
RD,240,Lang,56,0,180,60.34
RD,240,Lang,56,1,180,71.12
RD,240,Lang,56,2,180,66.38
RD,240,Lang,56,3,180,64.66
RD,240,Lang,56,4,180,70.69
RD,240,Lang,57,0,180,68.75
RD,240,Lang,57,1,180,67.19
RD,240,Lang,57,2,180,65.62
RD,240,Lang,57,3,180,67.19
RD,240,Lang,57,4,180,67.19
RD,240,Lang,58,0,180,31.9
RD,240,Lang,58,1,180,27.62
RD,240,Lang,58,3,180,29.52
RD,240,Lang,58,4,180,26.9
RD,240,Lang,59,3,180,5.17
RD,240,Lang,59,4,180,61.42
RD,240,Lang,60,4,180,55.6
RD,240,Lang,61,0,180,0.0
RD,240,Lang,61,1,180,18.1
RD,240,Lang,61,4,180,56.03
RD,240,Lang,62,0,180,45.56
RD,240,Lang,62,1,180,45.56
RD,240,Lang,62,2,180,25.56
RD,240,Lang,62,3,180,45.56
RD,240,Lang,62,4,180,43.33
RD,240,Lang,63,0,180,62.96
RD,240,Lang,63,1,180,60.74
RD,240,Lang,63,2,180,60.0
RD,240,Lang,64,0,180,25.0
RD,240,Lang,64,1,180,25.0
RD,240,Lang,64,2,180,25.0
RD,240,Math,1,0,180,60.42
RD,240,Math,1,1,180,77.08
RD,240,Math,1,2,180,76.04
RD,240,Math,1,3,180,58.85
RD,240,Math,2,0,180,92.31
RD,240,Math,2,1,180,96.15
RD,240,Math,2,2,180,96.15
RD,240,Math,2,3,180,100.0
RD,240,Math,2,4,180,80.77
RD,240,Math,3,0,180,16.24
RD,240,Math,3,2,180,55.98
RD,240,Math,3,4,180,1.28
RD,240,Math,4,0,180,27.27
RD,240,Math,4,1,180,6.82
RD,240,Math,4,2,180,36.36
RD,240,Math,4,3,180,52.27
RD,240,Math,4,4,180,9.09
RD,240,Math,5,0,180,84.71
RD,240,Math,5,1,180,87.65
RD,240,Math,5,2,180,82.35
RD,240,Math,5,3,180,79.41
RD,240,Math,5,4,180,78.82
RD,240,Math,6,0,180,6.3
RD,240,Math,6,1,180,4.77
RD,240,Math,6,3,180,5.28
RD,240,Math,6,4,180,4.6
RD,240,Math,7,2,180,10.0
RD,240,Math,8,0,180,70.83
RD,240,Math,8,1,180,41.67
RD,240,Math,8,2,180,83.33
RD,240,Math,8,3,180,75.0
RD,240,Math,8,4,180,75.0
RD,240,Math,9,0,180,12.5
RD,240,Math,9,1,180,18.75
RD,240,Math,9,2,180,25.0
RD,240,Math,9,3,180,31.25
RD,240,Math,9,4,180,37.5
RD,240,Math,10,0,180,69.93
RD,240,Math,10,1,180,68.18
RD,240,Math,10,2,180,91.26
RD,240,Math,10,3,180,69.93
RD,240,Math,10,4,180,89.16
RD,240,Math,11,0,180,3.57
RD,240,Math,11,1,180,14.29
RD,240,Math,11,2,180,21.43
RD,240,Math,11,3,180,14.29
RD,240,Math,11,4,180,21.43
RD,240,Math,12,0,180,7.14
RD,240,Math,12,1,180,78.57
RD,240,Math,12,3,180,92.86
RD,240,Math,13,0,180,16.67
RD,240,Math,13,1,180,55.56
RD,240,Math,13,3,180,16.67
RD,240,Math,13,4,180,22.22
RD,240,Math,14,0,180,14.29
RD,240,Math,14,1,180,50.0
RD,240,Math,14,2,180,42.86
RD,240,Math,14,3,180,35.71
RD,240,Math,14,4,180,42.86
RD,240,Math,15,0,180,70.93
RD,240,Math,15,1,180,65.66
RD,240,Math,15,2,180,74.94
RD,240,Math,15,3,180,72.93
RD,240,Math,15,4,180,70.93
RD,240,Math,16,0,180,70.0
RD,240,Math,16,1,180,71.52
RD,240,Math,16,2,180,70.51
RD,240,Math,16,3,180,73.29
RD,240,Math,16,4,180,50.51
RD,240,Math,17,0,180,45.12
RD,240,Math,17,1,180,50.41
RD,240,Math,17,2,180,49.19
RD,240,Math,17,3,180,50.54
RD,240,Math,18,0,180,0.72
RD,240,Math,18,1,180,0.72
RD,240,Math,18,2,180,0.72
RD,240,Math,18,3,180,0.72
RD,240,Math,18,4,180,0.72
RD,240,Math,19,0,180,0.74
RD,240,Math,19,1,180,0.74
RD,240,Math,19,2,180,0.74
RD,240,Math,19,3,180,0.74
RD,240,Math,20,0,180,0.75
RD,240,Math,20,2,180,0.75
RD,240,Math,20,3,180,0.75
RD,240,Math,20,4,180,0.75
RD,240,Math,21,0,180,75.0
RD,240,Math,21,1,180,7.14
RD,240,Math,21,2,180,92.86
RD,240,Math,21,3,180,46.43
RD,240,Math,21,4,180,75.0
RD,240,Math,22,0,180,100.0
RD,240,Math,22,2,180,95.45
RD,240,Math,22,3,180,100.0
RD,240,Math,23,0,180,74.32
RD,240,Math,23,1,180,44.59
RD,240,Math,23,2,180,52.7
RD,240,Math,23,3,180,21.62
RD,240,Math,23,4,180,81.08
RD,240,Math,24,0,180,75.68
RD,240,Math,24,1,180,74.32
RD,240,Math,24,2,180,62.16
RD,240,Math,24,3,180,52.7
RD,240,Math,24,4,180,67.57
RD,240,Math,25,0,180,64.29
RD,240,Math,25,1,180,10.71
RD,240,Math,25,2,180,64.29
RD,240,Math,25,3,180,64.29
RD,240,Math,25,4,180,57.14
RD,240,Math,26,0,180,71.28
RD,240,Math,26,1,180,77.66
RD,240,Math,26,2,180,79.79
RD,240,Math,26,3,180,78.72
RD,240,Math,26,4,180,72.34
RD,240,Math,27,0,180,79.79
RD,240,Math,27,1,180,72.34
RD,240,Math,27,2,180,78.72
RD,240,Math,27,3,180,79.79
RD,240,Math,27,4,180,72.34
RD,240,Math,28,0,180,20.83
RD,240,Math,28,1,180,0.0
RD,240,Math,28,3,180,12.5
RD,240,Math,28,4,180,8.33
RD,240,Math,29,0,180,20.15
RD,240,Math,29,2,180,59.7
RD,240,Math,29,3,180,24.63
RD,240,Math,30,0,180,60.0
RD,240,Math,30,1,180,60.0
RD,240,Math,30,2,180,60.0
RD,240,Math,30,3,180,60.0
RD,240,Math,30,4,180,60.0
RD,240,Math,31,0,180,46.67
RD,240,Math,31,1,180,33.33
RD,240,Math,31,3,180,66.67
RD,240,Math,31,4,180,40.0
RD,240,Math,32,0,180,52.5
RD,240,Math,32,1,180,26.25
RD,240,Math,32,2,180,5.0
RD,240,Math,32,3,180,5.0
RD,240,Math,32,4,180,6.25
RD,240,Math,33,0,180,4.84
RD,240,Math,33,1,180,1.61
RD,240,Math,33,2,180,52.42
RD,240,Math,33,3,180,45.16
RD,240,Math,35,0,180,100.0
RD,240,Math,35,1,180,100.0
RD,240,Math,35,2,180,100.0
RD,240,Math,35,3,180,100.0
RD,240,Math,35,4,180,100.0
RD,240,Math,36,0,180,83.7
RD,240,Math,36,1,180,73.91
RD,240,Math,36,2,180,73.91
RD,240,Math,36,3,180,84.78
RD,240,Math,36,4,180,79.35
RD,240,Math,37,0,180,81.01
RD,240,Math,37,1,180,72.78
RD,240,Math,37,2,180,78.48
RD,240,Math,37,3,180,68.99
RD,240,Math,37,4,180,72.15
RD,240,Math,38,0,180,0.0
RD,240,Math,38,1,180,0.0
RD,240,Math,38,2,180,0.0
RD,240,Math,38,3,180,0.0
RD,240,Math,38,4,180,0.0
RD,240,Math,40,1,180,9.09
RD,240,Math,40,2,180,3.03
RD,240,Math,40,3,180,9.09
RD,240,Math,41,0,180,19.57
RD,240,Math,41,2,180,4.35
RD,240,Math,41,4,180,30.43
RD,240,Math,42,1,180,1.67
RD,240,Math,42,2,180,5.0
RD,240,Math,42,3,180,60.83
RD,240,Math,42,4,180,45.83
RD,240,Math,43,0,180,1.72
RD,240,Math,43,1,180,36.21
RD,240,Math,43,4,180,43.1
RD,240,Math,44,1,180,9.52
RD,240,Math,44,2,180,4.76
RD,240,Math,45,0,180,54.55
RD,240,Math,45,1,180,27.27
RD,240,Math,45,2,180,0.0
RD,240,Math,45,3,180,27.27
RD,240,Math,45,4,180,40.91
RD,240,Math,46,0,180,54.05
RD,240,Math,46,1,180,52.03
RD,240,Math,46,2,180,75.0
RD,240,Math,46,3,180,50.0
RD,240,Math,46,4,180,50.68
RD,240,Math,47,0,180,58.45
RD,240,Math,47,1,180,57.75
RD,240,Math,47,2,180,71.83
RD,240,Math,47,3,180,35.92
RD,240,Math,47,4,180,55.63
RD,240,Math,48,0,180,0.0
RD,240,Math,48,1,180,0.0
RD,240,Math,48,2,180,0.0
RD,240,Math,48,3,180,0.0
RD,240,Math,48,4,180,0.0
RD,240,Math,49,0,180,65.79
RD,240,Math,49,1,180,33.55
RD,240,Math,49,2,180,11.84
RD,240,Math,49,3,180,34.21
RD,240,Math,50,0,180,0.0
RD,240,Math,50,1,180,0.0
RD,240,Math,50,2,180,0.0
RD,240,Math,50,3,180,0.0
RD,240,Math,50,4,180,0.0
RD,240,Math,51,0,180,0.0
RD,240,Math,51,1,180,0.0
RD,240,Math,51,2,180,0.0
RD,240,Math,51,3,180,0.0
RD,240,Math,51,4,180,0.0
RD,240,Math,52,0,180,32.79
RD,240,Math,52,1,180,32.79
RD,240,Math,52,2,180,2.46
RD,240,Math,52,3,180,25.41
RD,240,Math,52,4,180,32.79
RD,240,Math,53,0,180,75.44
RD,240,Math,53,1,180,46.49
RD,240,Math,53,2,180,62.28
RD,240,Math,53,3,180,61.4
RD,240,Math,53,4,180,71.05
RD,240,Math,54,0,180,57.49
RD,240,Math,54,1,180,56.05
RD,240,Math,54,2,180,63.98
RD,240,Math,54,3,180,46.69
RD,240,Math,54,4,180,56.92
RD,240,Math,55,0,180,39.58
RD,240,Math,55,1,180,45.83
RD,240,Math,55,2,180,47.92
RD,240,Math,55,3,180,39.58
RD,240,Math,55,4,180,27.08
RD,240,Math,56,0,180,76.47
RD,240,Math,56,1,180,73.53
RD,240,Math,56,2,180,82.35
RD,240,Math,56,3,180,73.53
RD,240,Math,56,4,180,76.47
RD,240,Math,57,0,180,0.0
RD,240,Math,57,1,180,0.0
RD,240,Math,57,2,180,0.0
RD,240,Math,57,3,180,0.0
RD,240,Math,57,4,180,0.0
RD,240,Math,58,0,180,3.45
RD,240,Math,58,1,180,37.93
RD,240,Math,58,2,180,5.17
RD,240,Math,58,3,180,63.79
RD,240,Math,58,4,180,43.1
RD,240,Math,59,0,180,75.0
RD,240,Math,59,1,180,75.61
RD,240,Math,59,2,180,80.67
RD,240,Math,59,3,180,78.22
RD,240,Math,59,4,180,12.42
RD,240,Math,60,0,180,72.22
RD,240,Math,60,1,180,61.11
RD,240,Math,60,2,180,66.67
RD,240,Math,60,3,180,11.11
RD,240,Math,61,0,180,100.0
RD,240,Math,61,1,180,91.67
RD,240,Math,61,2,180,100.0
RD,240,Math,61,4,180,100.0
RD,240,Math,63,0,180,44.9
RD,240,Math,63,1,180,75.06
RD,240,Math,63,2,180,3.63
RD,240,Math,63,3,180,54.88
RD,240,Math,63,4,180,46.49
RD,240,Math,64,0,180,0.0
RD,240,Math,64,1,180,0.0
RD,240,Math,64,2,180,0.0
RD,240,Math,64,3,180,0.0
RD,240,Math,64,4,180,0.0
RD,240,Math,65,0,180,16.67
RD,240,Math,65,1,180,16.67
RD,240,Math,65,2,180,16.67
RD,240,Math,65,3,180,20.0
RD,240,Math,65,4,180,16.67
RD,240,Math,66,0,180,12.07
RD,240,Math,66,1,180,12.07
RD,240,Math,66,2,180,8.62
RD,240,Math,66,3,180,12.07
RD,240,Math,66,4,180,12.07
RD,240,Math,67,0,180,32.35
RD,240,Math,67,1,180,20.59
RD,240,Math,67,2,180,8.82
RD,240,Math,67,3,180,14.71
RD,240,Math,67,4,180,14.71
RD,240,Math,68,0,180,0.0
RD,240,Math,68,1,180,0.0
RD,240,Math,68,2,180,0.0
RD,240,Math,68,3,180,0.0
RD,240,Math,68,4,180,0.0
RD,240,Math,69,0,180,90.0
RD,240,Math,69,1,180,66.67
RD,240,Math,69,2,180,66.67
RD,240,Math,69,3,180,86.67
RD,240,Math,69,4,180,76.67
RD,240,Math,70,0,180,33.33
RD,240,Math,70,1,180,33.33
RD,240,Math,70,2,180,33.33
RD,240,Math,70,3,180,16.67
RD,240,Math,72,0,180,0.0
RD,240,Math,72,1,180,0.0
RD,240,Math,72,2,180,0.0
RD,240,Math,72,3,180,0.0
RD,240,Math,72,4,180,0.0
RD,240,Math,73,0,180,0.0
RD,240,Math,73,1,180,0.0
RD,240,Math,73,2,180,0.0
RD,240,Math,73,3,180,0.0
RD,240,Math,73,4,180,0.0
RD,240,Math,75,1,180,77.08
RD,240,Math,76,0,180,74.07
RD,240,Math,76,1,180,72.22
RD,240,Math,76,2,180,31.48
RD,240,Math,76,3,180,64.81
RD,240,Math,76,4,180,74.07
RD,240,Math,77,1,180,0.0
RD,240,Math,77,2,180,16.27
RD,240,Math,77,3,180,32.54
RD,240,Math,77,4,180,0.0
RD,240,Math,78,0,180,8.0
RD,240,Math,78,1,180,8.0
RD,240,Math,78,2,180,8.0
RD,240,Math,78,3,180,8.0
RD,240,Math,78,4,180,10.0
RD,240,Math,79,0,180,11.59
RD,240,Math,79,1,180,34.78
RD,240,Math,79,2,180,71.3
RD,240,Math,79,3,180,65.8
RD,240,Math,79,4,180,16.23
RD,240,Math,80,0,180,41.3
RD,240,Math,80,1,180,4.83
RD,240,Math,80,2,180,6.76
RD,240,Math,80,3,180,2.66
RD,240,Math,80,4,180,2.66
RD,240,Math,81,0,180,4.11
RD,240,Math,81,1,180,3.86
RD,240,Math,81,2,180,14.98
RD,240,Math,81,3,180,15.22
RD,240,Math,81,4,180,14.25
RD,240,Math,82,0,180,16.67
RD,240,Math,82,1,180,33.33
RD,240,Math,82,2,180,0.0
RD,240,Math,82,3,180,0.0
RD,240,Math,83,1,180,42.39
RD,240,Math,83,3,180,50.0
RD,240,Math,83,4,180,1.09
RD,240,Math,85,0,180,77.27
RD,240,Math,85,1,180,72.73
RD,240,Math,85,2,180,72.73
RD,240,Math,85,3,180,72.73
RD,240,Math,85,4,180,77.27
RD,240,Math,86,0,180,58.33
RD,240,Math,86,1,180,63.33
RD,240,Math,86,2,180,63.33
RD,240,Math,86,3,180,48.33
RD,240,Math,86,4,180,55.0
RD,240,Math,87,0,180,34.44
RD,240,Math,87,1,180,24.44
RD,240,Math,87,2,180,56.67
RD,240,Math,87,3,180,48.89
RD,240,Math,87,4,180,31.11
RD,240,Math,88,1,180,2.13
RD,240,Math,88,2,180,1.06
RD,240,Math,88,3,180,37.23
RD,240,Math,88,4,180,21.28
RD,240,Math,89,0,180,93.75
RD,240,Math,89,1,180,90.62
RD,240,Math,89,2,180,93.75
RD,240,Math,89,3,180,90.62
RD,240,Math,90,0,180,93.75
RD,240,Math,90,1,180,93.75
RD,240,Math,90,2,180,93.75
RD,240,Math,90,3,180,93.75
RD,240,Math,90,4,180,90.62
RD,240,Math,91,0,180,70.0
RD,240,Math,91,1,180,83.33
RD,240,Math,91,2,180,83.33
RD,240,Math,91,3,180,82.22
RD,240,Math,91,4,180,75.56
RD,240,Math,92,0,180,51.57
RD,240,Math,92,1,180,28.7
RD,240,Math,92,2,180,40.81
RD,240,Math,92,3,180,44.84
RD,240,Math,92,4,180,36.77
RD,240,Math,93,0,180,54.84
RD,240,Math,93,1,180,54.38
RD,240,Math,93,2,180,37.79
RD,240,Math,93,3,180,53.0
RD,240,Math,93,4,180,49.31
RD,240,Math,94,0,180,61.4
RD,240,Math,94,1,180,37.67
RD,240,Math,94,2,180,34.88
RD,240,Math,94,3,180,46.05
RD,240,Math,94,4,180,60.47
RD,240,Math,95,0,180,100.0
RD,240,Math,95,1,180,100.0
RD,240,Math,95,3,180,100.0
RD,240,Math,95,4,180,100.0
RD,240,Math,96,0,180,71.57
RD,240,Math,96,1,180,78.43
RD,240,Math,96,3,180,82.35
RD,240,Math,96,4,180,92.16
RD,240,Math,97,0,180,0.0
RD,240,Math,97,1,180,0.0
RD,240,Math,97,3,180,0.0
RD,240,Math,97,4,180,0.0
RD,240,Math,98,0,180,42.06
RD,240,Math,98,1,180,1.99
RD,240,Math,98,3,180,51.62
RD,240,Math,98,4,180,53.61
RD,240,Math,99,0,180,35.42
RD,240,Math,99,1,180,43.91
RD,240,Math,99,3,180,33.95
RD,240,Math,99,4,180,58.3
RD,240,Math,100,0,180,45.45
RD,240,Math,100,1,180,40.91
RD,240,Math,100,3,180,40.91
RD,240,Math,100,4,180,40.91
RD,240,Math,101,0,180,63.46
RD,240,Math,101,1,180,63.46
RD,240,Math,101,3,180,63.46
RD,240,Math,101,4,180,63.46
RD,240,Math,102,0,180,66.28
RD,240,Math,102,1,180,73.26
RD,240,Math,102,3,180,80.23
RD,240,Math,102,4,180,61.63
RD,240,Math,103,0,180,100.0
RD,240,Math,103,1,180,100.0
RD,240,Math,103,3,180,100.0
RD,240,Math,103,4,180,100.0
RD,240,Math,104,0,180,95.0
RD,240,Math,104,1,180,95.0
RD,240,Math,104,3,180,100.0
RD,240,Math,104,4,180,95.0
RD,240,Math,105,1,180,94.44
RD,240,Math,105,3,180,94.44
RD,240,Math,105,4,180,94.44
RD,240,Math,106,0,180,46.67
RD,240,Math,106,1,180,46.67
RD,240,Math,106,3,180,66.67
RD,240,Math,106,4,180,46.67
RD,240,Mockito,7,3,180,2.44
RD,240,Mockito,7,4,180,29.27
RD,240,Mockito,8,0,180,41.25
RD,240,Mockito,8,1,180,41.25
RD,240,Mockito,8,2,180,38.75
RD,240,Mockito,8,3,180,31.25
RD,240,Mockito,8,4,180,32.5
RD,240,Mockito,10,0,180,0.0
RD,240,Mockito,10,1,180,0.0
RD,240,Mockito,10,3,180,0.0
RD,240,Mockito,10,4,180,0.0
RD,240,Mockito,11,0,180,16.67
RD,240,Mockito,11,1,180,16.67
RD,240,Mockito,11,2,180,16.67
RD,240,Mockito,11,3,180,16.67
RD,240,Mockito,11,4,180,16.67
RD,240,Mockito,12,0,180,0.0
RD,240,Mockito,12,1,180,0.0
RD,240,Mockito,12,3,180,0.0
RD,240,Mockito,12,4,180,0.0
RD,240,Mockito,15,4,180,0.0
RD,240,Mockito,18,0,180,0.0
RD,240,Mockito,18,1,180,0.0
RD,240,Mockito,18,3,180,0.0
RD,240,Mockito,18,4,180,0.0
RD,240,Mockito,21,0,180,0.0
RD,240,Mockito,21,4,180,0.0
RD,240,Mockito,22,2,180,41.67
RD,240,Mockito,23,0,180,0.0
RD,240,Mockito,23,2,180,0.0
RD,240,Mockito,23,3,180,0.0
RD,240,Mockito,23,4,180,0.0
RD,240,Mockito,25,3,180,0.0
RD,240,Mockito,28,1,180,10.0
RD,240,Mockito,28,4,180,10.0
RD,240,Mockito,31,0,180,0.0
RD,240,Mockito,31,1,180,0.0
RD,240,Mockito,31,2,180,0.0
RD,240,Mockito,31,3,180,0.0
RD,240,Mockito,31,4,180,0.0
RD,240,Mockito,37,3,180,15.38
RD,240,Mockito,37,4,180,23.08
RD,240,Mockito,38,0,180,25.0
RD,240,Time,1,1,180,30.51
RD,240,Time,2,0,180,4.24
RD,240,Time,2,1,180,43.22
RD,240,Time,2,2,180,10.17
RD,240,Time,2,3,180,55.08
RD,240,Time,2,4,180,12.71
RD,240,Time,3,0,180,2.33
RD,240,Time,3,1,180,46.51
RD,240,Time,3,2,180,44.19
RD,240,Time,3,3,180,51.16
RD,240,Time,3,4,180,48.84
RD,240,Time,4,0,180,33.02
RD,240,Time,4,1,180,11.32
RD,240,Time,4,2,180,28.3
RD,240,Time,4,3,180,57.55
RD,240,Time,4,4,180,27.36
RD,240,Time,5,0,180,0.0
RD,240,Time,5,1,180,0.0
RD,240,Time,5,2,180,0.0
RD,240,Time,5,3,180,0.0
RD,240,Time,5,4,180,0.0
RD,240,Time,6,0,180,17.86
RD,240,Time,6,1,180,23.81
RD,240,Time,6,3,180,23.81
RD,240,Time,6,4,180,25.0
RD,240,Time,7,3,180,0.0
RD,240,Time,9,0,180,17.06
RD,240,Time,10,1,180,26.09
RD,240,Time,10,2,180,45.65
RD,240,Time,10,3,180,65.22
RD,240,Time,10,4,180,47.83
RD,240,Time,11,0,180,18.13
RD,240,Time,11,1,180,11.92
RD,240,Time,11,2,180,25.91
RD,240,Time,11,3,180,14.51
RD,240,Time,11,4,180,7.25
RD,240,Time,12,2,180,1.27
RD,240,Time,13,0,180,46.46
RD,240,Time,13,1,180,48.89
RD,240,Time,13,2,180,37.39
RD,240,Time,13,3,180,17.26
RD,240,Time,13,4,180,38.72
RD,240,Time,14,1,180,2.17
RD,240,Time,14,2,180,21.74
RD,240,Time,14,3,180,8.7
RD,240,Time,15,1,180,0.0
RD,240,Time,15,2,180,60.0
RD,240,Time,15,3,180,45.71
RD,240,Time,15,4,180,1.43
RD,240,Time,16,1,180,36.36
RD,240,Time,16,2,180,6.82
RD,240,Time,16,3,180,18.18
RD,240,Time,17,1,180,42.59
RD,240,Time,17,3,180,39.51
RD,240,Time,17,4,180,19.75
RD,240,Time,18,0,180,33.55
RD,240,Time,18,1,180,26.97
RD,240,Time,18,2,180,38.82
RD,240,Time,18,3,180,22.37
RD,240,Time,18,4,180,9.87
RD,240,Time,19,0,180,23.46
RD,240,Time,20,0,180,37.18
RD,240,Time,20,1,180,30.73
RD,240,Time,20,2,180,27.16
RD,240,Time,20,3,180,39.56
RD,240,Time,20,4,180,43.12
RD,240,Time,22,0,180,39.66
RD,240,Time,22,1,180,55.17
RD,240,Time,22,2,180,0.0
RD,240,Time,22,3,180,44.83
RD,240,Time,22,4,180,51.72
RD,240,Time,23,0,180,22.84
RD,240,Time,23,1,180,41.98
RD,240,Time,23,2,180,46.91
RD,240,Time,23,3,180,55.56
RD,240,Time,23,4,180,23.46
RD,240,Time,24,0,180,65.62
RD,240,Time,24,1,180,67.19
RD,240,Time,24,2,180,56.25
RD,240,Time,24,3,180,70.31
RD,240,Time,24,4,180,53.12
RD,240,Time,25,0,180,23.03
RD,240,Time,25,2,180,44.08
RD,240,Time,26,1,180,38.33
RD,240,Time,26,2,180,38.33
RD,240,Time,26,3,180,39.58
RD,240,Time,27,0,180,27.58
RD,240,Time,27,1,180,23.54
RD,240,Time,27,2,180,47.09
RD,240,Time,27,3,180,41.7
RD,240,Time,27,4,180,46.19
RD,240,Chart,1,1,240,24.79
RD,240,Chart,2,0,240,34.56
RD,240,Chart,2,1,240,29.96
RD,240,Chart,2,2,240,36.21
RD,240,Chart,2,3,240,22.98
RD,240,Chart,2,4,240,16.54
RD,240,Chart,3,0,240,67.01
RD,240,Chart,3,1,240,65.98
RD,240,Chart,3,2,240,65.46
RD,240,Chart,3,3,240,35.57
RD,240,Chart,3,4,240,26.29
RD,240,Chart,4,0,240,11.93
RD,240,Chart,4,1,240,22.41
RD,240,Chart,4,2,240,21.37
RD,240,Chart,4,3,240,32.16
RD,240,Chart,4,4,240,25.41
RD,240,Chart,5,1,240,58.75
