generation_time,project,bug_id,test_id,coverage
30,Cli,23,0,89.81
30,Cli,23,1,87.96
30,Cli,23,2,87.96
30,Cli,23,3,89.81
30,Cli,23,4,92.59
30,Cli,24,0,89.29
30,Cli,24,1,88.39
30,Cli,24,2,87.5
30,Cli,24,3,90.18
30,Cli,24,4,85.71
30,Cli,25,0,89.29
30,Cli,25,1,89.29
30,Cli,25,2,87.5
30,Cli,25,3,87.5
30,Cli,25,4,87.5
30,Cli,26,0,0.0
30,Cli,26,1,0.0
30,Cli,26,2,0.0
30,Cli,26,3,0.0
30,Cli,26,4,0.0
30,Cli,27,0,0.0
30,Cli,27,1,0.0
30,Cli,27,2,0.0
30,Cli,27,3,0.0
30,Cli,27,4,0.0
30,Cli,28,0,75.0
30,Cli,28,1,67.65
30,Cli,28,2,73.53
30,Cli,28,3,76.47
30,Cli,28,4,60.29
30,Cli,29,0,0.0
30,Cli,29,1,0.0
30,Cli,29,2,0.0
30,Cli,29,3,0.0
30,Cli,29,4,0.0
30,Cli,30,0,47.71
30,Cli,30,1,44.04
30,Cli,30,2,56.42
30,Cli,30,3,54.13
30,Cli,30,4,40.37
30,Cli,31,0,0.0
30,Cli,31,1,0.0
30,Cli,31,2,0.0
30,Cli,31,3,0.0
30,Cli,31,4,0.0
30,Cli,32,0,82.79
30,Cli,32,1,66.39
30,Cli,32,2,81.97
30,Cli,32,3,83.61
30,Cli,32,4,81.97
30,Cli,33,0,85.09
30,Cli,33,1,85.96
30,Cli,33,2,92.11
30,Cli,33,3,83.33
30,Cli,33,4,83.33
30,Cli,34,0,0.0
30,Cli,34,1,0.0
30,Cli,34,2,0.0
30,Cli,34,3,0.0
30,Cli,34,4,0.0
30,Cli,35,0,0.0
30,Cli,35,1,0.0
30,Cli,35,2,0.0
30,Cli,35,3,0.0
30,Cli,35,4,0.0
30,Cli,36,0,0.0
30,Cli,36,1,0.0
30,Cli,36,2,0.0
30,Cli,36,3,0.0
30,Cli,36,4,0.0
30,Cli,37,0,50.63
30,Cli,37,1,56.96
30,Cli,37,2,47.47
30,Cli,37,3,38.61
30,Cli,37,4,43.04
30,Cli,38,0,44.94
30,Cli,38,1,44.94
30,Cli,38,2,40.51
30,Cli,38,3,47.47
30,Cli,38,4,37.34
30,Cli,39,0,65.0
30,Cli,39,1,100.0
30,Cli,39,2,65.0
30,Cli,39,3,65.0
30,Cli,39,4,65.0
30,Cli,40,0,65.0
30,Cli,40,1,65.0
30,Cli,40,2,65.0
30,Cli,40,3,65.0
30,Cli,40,4,65.0
30,Closure,1,0,0.0
30,Closure,1,1,0.7
30,Closure,1,2,0.0
30,Closure,1,3,0.0
30,Closure,1,4,0.0
30,Closure,2,0,6.1
30,Closure,2,1,0.0
30,Closure,2,2,2.96
30,Closure,2,3,8.54
30,Closure,2,4,8.54
30,Closure,3,0,0.0
30,Closure,3,1,0.79
30,Closure,3,2,0.79
30,Closure,3,3,0.79
30,Closure,3,4,0.79
30,Closure,4,0,55.81
30,Closure,4,1,63.95
30,Closure,4,2,54.65
30,Closure,4,3,41.86
30,Closure,4,4,50.0
30,Closure,5,0,0.0
30,Closure,5,1,0.0
30,Closure,5,2,0.0
30,Closure,5,3,0.0
30,Closure,5,4,0.0
30,Closure,6,0,29.09
30,Closure,6,1,0.91
30,Closure,6,2,0.0
30,Closure,6,3,1.82
30,Closure,6,4,0.45
30,Closure,7,0,74.74
30,Closure,7,1,66.32
30,Closure,7,2,72.63
30,Closure,7,3,72.63
30,Closure,7,4,70.53
30,Closure,8,0,13.46
30,Closure,8,1,13.46
30,Closure,8,2,5.77
30,Closure,8,3,5.77
30,Closure,8,4,5.77
30,Closure,9,0,66.67
30,Closure,9,1,71.43
30,Closure,9,2,23.81
30,Closure,9,3,33.33
30,Closure,9,4,50.0
30,Closure,10,0,18.39
30,Closure,10,1,20.33
30,Closure,10,2,14.88
30,Closure,10,3,17.22
30,Closure,10,4,23.25
30,Closure,11,0,0.0
30,Closure,11,1,0.0
30,Closure,11,2,4.37
30,Closure,11,3,0.0
30,Closure,11,4,0.0
30,Closure,12,0,6.25
30,Closure,12,1,6.25
30,Closure,12,2,6.25
30,Closure,12,3,6.25
30,Closure,12,4,22.92
30,Closure,13,0,72.5
30,Closure,13,1,82.5
30,Closure,13,2,72.5
30,Closure,13,3,72.5
30,Closure,13,4,72.5
30,Closure,14,0,40.58
30,Closure,14,1,41.3
30,Closure,14,2,40.22
30,Closure,14,3,44.2
30,Closure,14,4,45.29
30,Closure,15,0,0.84
30,Closure,15,1,0.84
30,Closure,15,2,0.84
30,Closure,15,3,0.84
30,Closure,15,4,0.84
30,Closure,16,0,14.52
30,Closure,16,1,14.52
30,Closure,16,2,14.52
30,Closure,16,3,14.52
30,Closure,16,4,14.52
30,Closure,17,0,6.4
30,Closure,17,1,7.28
30,Closure,17,2,16.3
30,Closure,17,3,14.26
30,Closure,17,4,9.32
30,Closure,18,0,39.18
30,Closure,18,1,40.87
30,Closure,18,2,23.56
30,Closure,18,3,41.83
30,Closure,18,4,45.19
30,Closure,19,0,68.09
30,Closure,19,1,67.02
30,Closure,19,2,71.28
30,Closure,19,3,68.09
30,Closure,19,4,80.85
30,Closure,20,0,17.11
30,Closure,20,1,15.21
30,Closure,20,2,16.73
30,Closure,20,3,16.16
30,Closure,20,4,16.16
30,Closure,21,0,51.67
30,Closure,21,1,48.33
30,Closure,21,2,53.33
30,Closure,21,3,58.33
30,Closure,21,4,41.67
30,Closure,22,0,54.17
30,Closure,22,1,37.5
30,Closure,22,2,40.28
30,Closure,22,3,54.17
30,Closure,22,4,37.5
30,Closure,23,0,9.02
30,Closure,23,1,6.08
30,Closure,23,2,6.81
30,Closure,23,3,7.0
30,Closure,23,4,4.6
30,Closure,24,0,16.35
30,Closure,24,1,16.35
30,Closure,24,2,16.35
30,Closure,24,3,19.23
30,Closure,24,4,16.35
30,Closure,25,0,0.5
30,Closure,25,1,0.5
30,Closure,25,2,5.94
30,Closure,25,3,0.5
30,Closure,25,4,0.5
30,Closure,26,0,75.0
30,Closure,26,1,80.0
30,Closure,26,2,75.0
30,Closure,26,3,70.0
30,Closure,26,4,72.5
30,Closure,27,0,86.67
30,Closure,27,1,85.0
30,Closure,27,2,83.33
30,Closure,27,3,81.67
30,Closure,27,4,83.33
30,Closure,28,0,100.0
30,Closure,28,1,100.0
30,Closure,28,2,100.0
30,Closure,28,3,100.0
30,Closure,28,4,0.0
30,Closure,29,0,0.0
30,Closure,29,1,0.0
30,Closure,29,2,0.0
30,Closure,29,3,0.0
30,Closure,29,4,0.0
30,Closure,30,0,1.8
30,Closure,30,1,2.7
30,Closure,30,2,2.7
30,Closure,30,3,2.25
30,Closure,30,4,2.7
30,Closure,31,0,30.0
30,Closure,31,1,28.75
30,Closure,31,2,14.5
30,Closure,31,3,42.0
30,Closure,31,4,36.0
30,Closure,32,0,19.8
30,Closure,32,1,19.97
30,Closure,32,2,18.82
30,Closure,32,3,22.09
30,Closure,32,4,21.44
30,Closure,33,0,74.44
30,Closure,33,1,71.67
30,Closure,33,2,63.89
30,Closure,33,3,78.33
30,Closure,33,4,66.67
30,Closure,34,0,20.35
30,Closure,34,1,21.91
30,Closure,34,2,23.83
30,Closure,34,3,21.74
30,Closure,34,4,22.43
30,Closure,35,0,0.47
30,Closure,35,1,0.47
30,Closure,35,2,0.47
30,Closure,35,3,2.13
30,Closure,35,4,13.51
30,Closure,36,0,1.29
30,Closure,36,1,1.29
30,Closure,36,2,1.29
30,Closure,36,3,1.29
30,Closure,36,4,1.29
30,Closure,37,0,16.1
30,Closure,37,1,16.1
30,Closure,37,2,20.26
30,Closure,37,3,22.34
30,Closure,37,4,22.34
30,Closure,38,0,0.0
30,Closure,38,1,0.0
30,Closure,38,2,0.0
30,Closure,38,3,0.0
30,Closure,38,4,0.0
30,Closure,39,0,77.38
30,Closure,39,1,64.29
30,Closure,39,2,65.48
30,Closure,39,3,71.43
30,Closure,39,4,73.81
30,Closure,40,0,29.82
30,Closure,40,1,25.69
30,Closure,40,2,19.72
30,Closure,40,3,27.29
30,Closure,40,4,25.23
30,Closure,41,0,41.25
30,Closure,41,1,35.0
30,Closure,41,2,35.0
30,Closure,41,3,35.0
30,Closure,41,4,34.58
30,Closure,42,0,16.85
30,Closure,42,1,9.68
30,Closure,42,2,7.89
30,Closure,42,3,11.47
30,Closure,42,4,13.26
30,Closure,43,0,13.29
30,Closure,43,1,15.3
30,Closure,43,2,8.96
30,Closure,43,3,7.73
30,Closure,43,4,13.14
30,Closure,44,0,0.0
30,Closure,44,1,0.0
30,Closure,44,2,0.0
30,Closure,44,3,0.0
30,Closure,44,4,0.0
30,Closure,45,0,11.39
30,Closure,45,1,7.12
30,Closure,45,2,11.03
30,Closure,45,3,12.46
30,Closure,45,4,8.54
30,Closure,46,0,77.5
30,Closure,46,1,75.0
30,Closure,46,2,77.5
30,Closure,46,3,80.0
30,Closure,46,4,77.5
30,Closure,47,0,0.0
30,Closure,47,1,0.0
30,Closure,47,2,0.0
30,Closure,47,3,0.0
30,Closure,47,4,0.0
30,Closure,48,0,15.76
30,Closure,48,1,14.98
30,Closure,48,2,16.38
30,Closure,48,3,14.2
30,Closure,48,4,22.93
30,Closure,49,0,37.14
30,Closure,49,1,35.24
30,Closure,49,2,34.29
30,Closure,49,3,39.05
30,Closure,49,4,36.19
30,Closure,50,0,2.04
30,Closure,50,1,4.49
30,Closure,50,2,0.41
30,Closure,50,3,0.41
30,Closure,50,4,4.49
30,Closure,51,0,0.0
30,Closure,51,1,0.0
30,Closure,51,2,0.0
30,Closure,51,3,0.0
30,Closure,51,4,0.0
30,Closure,52,0,14.41
30,Closure,52,1,16.41
30,Closure,52,2,15.3
30,Closure,52,3,15.74
30,Closure,52,4,17.52
30,Closure,53,0,0.0
30,Closure,53,1,0.0
30,Closure,53,2,0.0
30,Closure,53,3,0.0
30,Closure,53,4,0.0
30,Closure,54,0,19.78
30,Closure,54,1,29.01
30,Closure,54,2,19.89
30,Closure,54,3,20.88
30,Closure,54,4,21.65
30,Closure,55,0,14.1
30,Closure,55,1,14.1
30,Closure,55,2,64.1
30,Closure,55,3,14.1
30,Closure,55,4,61.54
30,Closure,56,0,89.58
30,Closure,56,1,85.42
30,Closure,56,2,95.83
30,Closure,56,3,95.83
30,Closure,56,4,70.83
30,Closure,57,0,14.0
30,Closure,57,1,22.0
30,Closure,57,2,14.0
30,Closure,57,3,19.0
30,Closure,57,4,21.0
30,Closure,58,0,0.0
30,Closure,58,1,19.23
30,Closure,58,2,0.0
30,Closure,58,3,0.0
30,Closure,58,4,0.0
30,Closure,59,0,33.94
30,Closure,59,1,31.52
30,Closure,59,2,19.39
30,Closure,59,3,21.82
30,Closure,59,4,25.45
30,Closure,60,0,27.46
30,Closure,60,1,31.24
30,Closure,60,2,26.7
30,Closure,60,3,22.27
30,Closure,60,4,27.78
30,Closure,61,0,29.24
30,Closure,61,1,30.33
30,Closure,61,2,24.24
30,Closure,61,3,28.15
30,Closure,61,4,31.85
30,Closure,62,0,65.62
30,Closure,62,1,65.62
30,Closure,62,2,65.62
30,Closure,62,3,65.62
30,Closure,62,4,65.62
30,Closure,64,0,30.31
30,Closure,64,1,11.88
30,Closure,64,2,22.5
30,Closure,64,3,30.63
30,Closure,64,4,35.31
30,Closure,65,0,20.4
30,Closure,65,1,20.62
30,Closure,65,2,20.4
30,Closure,65,3,22.62
30,Closure,65,4,21.29
30,Closure,66,0,0.0
30,Closure,66,1,9.43
30,Closure,66,2,3.93
30,Closure,66,3,4.13
30,Closure,66,4,13.16
30,Closure,67,0,31.03
30,Closure,67,1,28.97
30,Closure,67,2,30.34
30,Closure,67,3,34.48
30,Closure,67,4,34.48
30,Closure,68,0,23.43
30,Closure,68,1,19.86
30,Closure,68,2,18.17
30,Closure,68,3,20.37
30,Closure,68,4,19.02
30,Closure,69,0,0.0
30,Closure,69,1,3.21
30,Closure,69,2,0.0
30,Closure,69,3,2.81
30,Closure,69,4,12.42
30,Closure,70,0,13.2
30,Closure,70,1,5.48
30,Closure,70,2,13.37
30,Closure,70,3,5.15
30,Closure,70,4,12.56
30,Closure,71,0,9.01
30,Closure,71,1,8.11
30,Closure,71,2,8.11
30,Closure,71,3,8.11
30,Closure,71,4,12.16
30,Closure,72,0,1.98
30,Closure,72,1,3.96
30,Closure,72,2,13.86
30,Closure,72,3,1.98
30,Closure,72,4,1.98
30,Closure,73,0,20.04
30,Closure,73,1,20.49
30,Closure,73,2,19.82
30,Closure,73,3,19.82
30,Closure,73,4,19.6
30,Closure,74,0,8.24
30,Closure,74,1,7.75
30,Closure,74,2,6.14
30,Closure,74,3,9.05
30,Closure,74,4,8.4
30,Closure,75,0,22.33
30,Closure,75,1,24.02
30,Closure,75,2,24.13
30,Closure,75,3,27.16
30,Closure,75,4,31.2
30,Closure,76,0,0.87
30,Closure,76,1,0.87
30,Closure,76,2,0.87
30,Closure,76,3,0.87
30,Closure,76,4,0.87
30,Closure,77,0,17.74
30,Closure,77,1,21.2
30,Closure,77,2,18.43
30,Closure,77,3,18.2
30,Closure,77,4,17.97
30,Closure,78,0,10.86
30,Closure,78,1,7.41
30,Closure,78,2,7.93
30,Closure,78,3,6.55
30,Closure,78,4,6.03
30,Closure,79,0,40.76
30,Closure,79,1,19.33
30,Closure,79,2,18.49
30,Closure,79,3,23.95
30,Closure,79,4,25.21
30,Closure,80,0,25.7
30,Closure,80,1,25.25
30,Closure,80,2,30.21
30,Closure,80,3,26.72
30,Closure,80,4,23.34
30,Closure,81,0,8.15
30,Closure,81,1,5.96
30,Closure,81,2,6.27
30,Closure,81,3,5.02
30,Closure,81,4,10.03
30,Closure,82,0,92.95
30,Closure,82,1,94.23
30,Closure,82,2,82.05
30,Closure,82,3,91.03
30,Closure,82,4,89.74
30,Closure,83,0,47.22
30,Closure,83,1,47.22
30,Closure,83,2,47.22
30,Closure,83,3,47.22
30,Closure,83,4,44.44
30,Closure,84,0,9.9
30,Closure,84,1,5.46
30,Closure,84,2,8.87
30,Closure,84,3,7.51
30,Closure,84,4,10.24
30,Closure,85,0,23.21
30,Closure,85,1,23.21
30,Closure,85,2,8.93
30,Closure,85,3,19.64
30,Closure,85,4,32.14
30,Closure,86,0,30.89
30,Closure,86,1,29.64
30,Closure,86,2,16.34
30,Closure,86,3,19.81
30,Closure,86,4,25.62
30,Closure,87,0,11.97
30,Closure,87,1,10.68
30,Closure,87,2,13.27
30,Closure,87,3,9.06
30,Closure,87,4,7.44
30,Closure,88,0,1.0
30,Closure,88,1,1.0
30,Closure,88,2,1.0
30,Closure,88,3,1.0
30,Closure,88,4,1.0
30,Closure,89,0,15.93
30,Closure,89,1,17.47
30,Closure,89,2,12.28
30,Closure,89,3,19.96
30,Closure,89,4,15.16
30,Closure,90,0,46.17
30,Closure,90,1,48.28
30,Closure,90,2,47.7
30,Closure,90,3,39.66
30,Closure,90,4,49.43
30,Closure,91,0,50.0
30,Closure,91,1,42.42
30,Closure,91,2,19.7
30,Closure,91,3,27.27
30,Closure,91,4,43.94
30,Closure,92,0,13.18
30,Closure,92,1,13.57
30,Closure,92,2,13.18
30,Closure,92,3,13.95
30,Closure,92,4,8.91
30,Closure,94,0,29.68
30,Closure,94,1,34.25
30,Closure,94,2,22.53
30,Closure,94,3,28.16
30,Closure,94,4,33.18
30,Closure,95,0,6.78
30,Closure,95,1,12.53
30,Closure,95,2,4.93
30,Closure,95,3,11.09
30,Closure,95,4,11.5
30,Closure,96,0,7.71
30,Closure,96,1,8.88
30,Closure,96,2,5.37
30,Closure,96,3,15.89
30,Closure,96,4,13.79
30,Closure,97,0,14.19
30,Closure,97,1,15.1
30,Closure,97,2,6.86
30,Closure,97,3,8.01
30,Closure,97,4,19.68
30,Closure,98,0,33.07
30,Closure,98,1,25.98
30,Closure,98,2,35.43
30,Closure,98,3,33.07
30,Closure,98,4,28.35
30,Closure,99,0,32.76
30,Closure,99,1,37.93
30,Closure,99,2,25.86
30,Closure,99,3,37.93
30,Closure,99,4,48.28
30,Closure,100,0,47.73
30,Closure,100,1,31.82
30,Closure,100,2,25.0
30,Closure,100,3,31.82
30,Closure,100,4,61.36
30,Closure,101,0,37.5
30,Closure,101,1,37.5
30,Closure,101,2,37.5
30,Closure,101,3,37.5
30,Closure,101,4,37.5
30,Closure,102,0,40.37
30,Closure,102,1,16.51
30,Closure,102,2,22.02
30,Closure,102,3,23.85
30,Closure,102,4,44.95
30,Closure,103,0,16.67
30,Closure,103,1,17.64
30,Closure,103,2,12.6
30,Closure,103,3,19.19
30,Closure,103,4,19.96
30,Closure,104,0,95.97
30,Closure,104,1,95.97
30,Closure,104,2,94.35
30,Closure,104,3,95.16
30,Closure,104,4,94.35
30,Closure,105,0,9.47
30,Closure,105,1,13.8
30,Closure,105,2,11.77
30,Closure,105,3,17.73
30,Closure,105,4,18.0
30,Closure,106,0,53.33
30,Closure,106,1,52.18
30,Closure,106,2,0.0
30,Closure,106,3,49.66
30,Closure,106,4,54.02
30,Closure,107,0,23.19
30,Closure,107,1,26.09
30,Closure,107,2,23.19
30,Closure,107,3,23.19
30,Closure,107,4,23.19
30,Closure,108,0,10.67
30,Closure,108,1,12.0
30,Closure,108,2,9.33
30,Closure,108,3,12.0
30,Closure,108,4,12.0
30,Closure,109,0,20.79
30,Closure,109,1,23.76
30,Closure,109,2,19.24
30,Closure,109,3,21.92
30,Closure,109,4,24.19
30,Closure,110,0,47.49
30,Closure,110,1,42.9
30,Closure,110,2,39.02
30,Closure,110,3,49.21
30,Closure,110,4,48.06
30,Closure,111,0,6.52
30,Closure,111,1,6.52
30,Closure,111,2,6.52
30,Closure,111,3,10.87
30,Closure,111,4,10.87
30,Closure,112,0,0.43
30,Closure,112,1,0.43
30,Closure,112,2,0.43
30,Closure,112,3,0.43
30,Closure,112,4,0.43
30,Closure,113,0,11.42
30,Closure,113,1,9.26
30,Closure,113,2,8.64
30,Closure,113,3,10.19
30,Closure,113,4,6.48
30,Closure,114,0,11.4
30,Closure,114,1,16.34
30,Closure,114,2,18.92
30,Closure,114,3,8.82
30,Closure,114,4,24.95
30,Closure,115,0,6.64
30,Closure,115,1,4.87
30,Closure,115,2,0.0
30,Closure,115,3,3.54
30,Closure,115,4,7.08
30,Closure,116,0,0.46
30,Closure,116,1,6.88
30,Closure,116,2,11.93
30,Closure,116,3,7.34
30,Closure,116,4,7.8
30,Closure,117,0,0.0
30,Closure,117,1,18.27
30,Closure,117,2,0.0
30,Closure,117,3,0.0
30,Closure,117,4,1.92
30,Closure,118,0,0.0
30,Closure,118,1,0.0
30,Closure,118,2,0.0
30,Closure,118,3,0.0
30,Closure,118,4,0.0
30,Closure,119,0,23.12
30,Closure,119,1,5.2
30,Closure,119,2,12.43
30,Closure,119,3,28.03
30,Closure,119,4,17.34
30,Closure,120,0,22.15
30,Closure,120,1,18.12
30,Closure,120,2,11.41
30,Closure,120,3,18.79
30,Closure,120,4,14.77
30,Closure,121,0,1.27
30,Closure,121,1,1.27
30,Closure,121,2,0.42
30,Closure,121,3,1.27
30,Closure,121,4,1.27
30,Closure,122,0,6.7
30,Closure,122,1,8.94
30,Closure,122,2,10.89
30,Closure,122,3,12.01
30,Closure,122,4,10.06
30,Closure,123,0,18.14
30,Closure,123,1,18.76
30,Closure,123,2,20.82
30,Closure,123,3,21.44
30,Closure,123,4,19.59
30,Closure,124,0,4.55
30,Closure,124,1,4.55
30,Closure,124,2,4.55
30,Closure,124,3,4.55
30,Closure,124,4,4.55
30,Closure,125,0,8.77
30,Closure,125,1,0.96
30,Closure,125,2,1.75
30,Closure,125,3,6.54
30,Closure,125,4,0.0
30,Closure,126,0,23.19
30,Closure,126,1,21.74
30,Closure,126,2,15.94
30,Closure,126,3,31.88
30,Closure,126,4,28.99
30,Closure,127,0,0.0
30,Closure,127,1,0.0
30,Closure,127,2,0.0
30,Closure,127,3,0.0
30,Closure,127,4,0.0
30,Closure,128,0,22.22
30,Closure,128,1,20.55
30,Closure,128,2,19.71
30,Closure,128,3,17.4
30,Closure,128,4,21.17
30,Closure,129,0,27.45
30,Closure,129,1,23.53
30,Closure,129,2,27.45
30,Closure,129,3,35.29
30,Closure,129,4,19.61
30,Closure,130,0,3.03
30,Closure,130,1,3.03
30,Closure,130,2,3.03
30,Closure,130,3,3.03
30,Closure,130,4,3.03
30,Closure,131,0,0.0
30,Closure,131,1,0.0
30,Closure,131,2,0.0
30,Closure,131,3,0.0
30,Closure,131,4,0.0
30,Closure,132,0,13.21
30,Closure,132,1,11.13
30,Closure,132,2,7.36
30,Closure,132,3,10.94
30,Closure,132,4,10.57
30,Closure,133,0,22.14
30,Closure,133,1,22.29
30,Closure,133,2,23.36
30,Closure,133,3,24.43
30,Closure,133,4,23.82
30,Closure,134,0,7.56
30,Closure,134,1,4.92
30,Closure,134,2,9.14
30,Closure,134,3,7.03
30,Closure,134,4,8.79
30,Closure,135,0,13.21
30,Closure,135,1,12.89
30,Closure,135,2,11.64
30,Closure,135,3,13.52
30,Closure,135,4,13.21
30,Closure,136,0,14.86
30,Closure,136,1,39.19
30,Closure,136,2,31.08
30,Closure,136,3,27.03
30,Closure,136,4,20.95
30,Closure,137,0,28.09
30,Closure,137,1,0.0
30,Closure,137,2,0.0
